556	511054585
557	180965173
558	930563004
559	495421688
560	948034923
561	12177101
562	434769078
563	812536073
564	743324555
565	682543896
566	176304317
567	748643015
568	636694014
569	343587921
570	119370774
571	240930693
572	14969774
573	844863842
574	535725282
575	930913505
576	780641566
577	285773399
578	419201881
579	850352243
580	504705351
581	72417918
582	242994847
583	632042436
584	244843330
585	952866119
586	551831169
587	235350790
588	325677801
589	62752532
590	309790089
591	908838343
592	358080735
593	229489440
594	444973342
595	134260465
596	836126522
597	675113514
598	159487096
599	914719945
600	814938852
601	505009847
602	68941370
603	102909060
604	119454911
605	712380281
606	194818540
607	420153846
608	507875748
609	326870226
610	504609467
611	856337128
612	978594650
613	692516030
614	915554774
615	964609202
616	285833435
617	369564430
618	741788304
619	45214157
620	43104137
621	203462527
622	225555464
623	737831035
624	182035154
625	431858147
626	652058584
627	520134027
628	550345285
629	256451330
630	799455984
631	13134584
632	46304875
633	753890353
634	370198910
635	79047841
636	902338290
637	491537688
638	666795523
639	565769100
640	276537262
641	639741871
642	126480659
643	277726221
644	960332187
645	313416385
646	105073681
647	576787072
648	235748919
649	999087167
650	83487254
651	754147021
652	599200233
653	229340459
654	60611763
655	674125989
656	432120998
657	296699310
658	719044505
659	291671587
660	64115547
661	423944588
662	152220611
663	458226603
664	964306500
665	690579492
666	295508753
667	113840178
668	340591921
669	668861
670	378919301
671	596891529
672	45212933
673	960399916
674	139975538
675	217609844
676	576018125
677	146965608
678	641298864
679	259761347
680	869836150
681	188844668
682	284493152
683	787432726
684	578995270
685	300667467
686	131159997
687	204484793
688	365256256
689	980674044
690	770648410
691	731903601
692	37310048
693	639806337
694	469178977
695	551275713
696	335277036
697	814969743
698	858070868
699	748201775
700	149723292
701	742378284
702	962743905
703	251625810
704	935360774
705	360667963
706	819958818
707	931303782
708	719321378
709	986513977
710	879546976
711	133662628
712	891931662
713	768192564
714	168701697
715	566011738
716	273114192
717	119977954
718	149426281
719	820033180
720	520850729
721	275604397
722	590913040
723	203955191
724	753001367
725	962372717
726	919043486
727	42921880
728	541760748
729	378159549
730	676032065
731	160383649
732	134495113
733	692440549
734	695985070
735	877806229
736	487008729
737	850827351
738	852959268
739	630369519
740	594118821
741	987051064
742	433524392
743	67841902
744	430989995
745	492887789
746	348639685
747	375124585
748	640548970
749	403920793
750	278089797
751	327563017
752	624817255
753	500202052
754	976617943
755	612955549
756	516482079
757	616901561
758	521254662
759	15037602
760	303151880
761	10694730
762	731495491
763	369862239
764	113691040
765	110009002
766	861263790
767	472243985
768	646391255
769	631710228
770	361495395
771	473355189
772	942815864
773	527080227
774	35773640
775	562688040
776	667451297
777	798893413
778	738904154
779	967417421
780	521327758
781	551766173
782	865893371
783	423167892
784	672119134
785	302189057
786	541878907
787	300370038
788	262860991
789	5113420
790	270050112
791	284894840
792	17708075
793	911095103
794	30193906
795	907755559
796	556797297
797	312368447
798	393495402
799	935469325
800	126508926
801	842525697
802	777319303
803	514541492
804	442361918
805	839659971
806	316137330
807	19423340
808	229308159
809	8032540
810	910374490
811	607705701
812	149825486
813	532949106
814	115265778
815	504538789
816	249031287
817	308254080
818	462335882
819	855962633
820	665153864
821	187396158
822	981367676
823	685584277
824	984725036
825	935191292
826	25748708
827	919691192
828	662209483
829	454661692
830	404573720
831	948352805
832	627435597
833	995372464
834	187803708
835	23088668
836	346344929
837	556488920
838	37068912
839	311661864
840	955122978
841	886115329
842	86435447
843	735665249
844	289149819
845	296129455
846	265314916
847	762253373
848	746065954
849	663997023
850	851606170
851	380823823
852	429357046
853	794128030
854	735999520
855	393715654
856	91757193
857	400541931
858	353533285
859	226396442
860	317191681
861	571574496
862	133808337
863	172986655
864	387320633
865	174747742
866	617395664
867	539360651
868	477651918
869	700729096
870	391335915
871	919087526
872	436549553
873	296920329
874	494974055
875	399779722
876	294670799
877	671878707
878	174046152
879	197967642
880	200208911
881	746034064
882	709029138
883	425028371
884	451340346
885	275067013
886	962154304
887	339934080
888	955439226
889	379632267
890	648200594
891	281077638
892	127474219
893	526714896
894	733245453
895	358674446
896	412238183
897	197411319
898	734071138
899	990340180
900	711217634
901	656840112
902	999611912
903	661353715
904	808284229
905	894407806
906	925759563
907	706015167
908	776790463
909	460976544
910	251005045
911	296595588
912	369658666
913	890210027
914	523560
915	123439126
916	16589118
917	90733342
918	478184168
919	66796688
920	700290303
921	79296083
922	917066188
923	939542075
924	375028905
925	274475627
926	689062579
927	144632281
928	235571490
929	164936558
930	238994019
931	952720066
932	134441530
933	613302677
934	703543317
935	301195051
936	878422709
937	843049830
938	800766401
939	295943225
940	420603854
941	940533313
942	367470934
943	942935016
944	667504226
945	367242833
946	187667871
947	162997216
948	330432178
949	635800880
950	163486390
951	182583202
952	43689118
953	996424560
954	599447969
955	615567374
956	435298399
957	682552671
958	633261597
959	798675684
960	724609477
961	569498591
962	227517944
963	180794962
964	944005788
965	807726323
966	519900538
967	799570322
968	569625892
969	677703323
970	943176252
971	565171011
972	191631596
973	57982306
974	56699980
975	404817780
976	542442205
977	211568090
978	932140614
979	162065518
980	68252155
981	756329411
982	115461102
983	518697275
984	377560071
985	960260939
986	46474119
987	214491073
988	752940652
989	785378164
990	941371471
991	91230065
992	534961552
993	828141407
994	89799674
995	791385457
996	227433868
997	228956854
998	451432206
999	469943830
1000	709496666
1001	301416060
1002	684097586
1003	730891723
1004	685304200
1005	993748321
1006	153207247
1007	126722335
1008	92112617
1009	421156973
1010	222232949
1011	561720513
1012	35466801
1013	155603738
1014	30622541
1015	490151468
1016	428224013
1017	550030465
1018	724219897
1019	762527337
1020	145800530
1021	914277039
1022	598606910
1023	870016373
1024	420951319
1025	972422649
1026	750776854
1027	756201169
1028	394876454
1029	520153857
1030	680393326
1031	670343657
1032	938765929
1033	108388544
1034	919491012
1035	326312226
1036	618138275
1037	470299319
1038	590464793
1039	151024446
1040	336739172
1041	180259309
1042	648460557
1043	35758131
1044	866578750
1045	540448958
1046	50479670
1047	827929730
1048	674005806
1049	254754980
1050	821268498
1051	416895834
1052	243760945
1053	334594358
1054	882777895
1055	476690082
1056	526839365
1057	602561211
1058	531442115
1059	990050641
1060	154634162
1061	933318742
1062	666289639
1063	883050153
1064	603073926
1065	532753954
1066	454402720
1067	221112077
1068	94106402
1069	943450926
1070	339009040
1071	708454906
1072	225239602
1073	542149092
1074	284273491
1075	574194462
1076	642774848
1077	700242757
1078	596077238
1079	736805115
1080	546469169
1081	809957296
1082	853415998
1083	128823196
1084	627986943
1085	929647812
1086	542367689
1087	737580233
1088	590798278
1089	221443178
1090	60522841
1091	625276634
1092	584462
1093	968652366
1094	56910132
1095	79854898
1096	363340279
1097	106620589
1098	143684936
1099	789116779
1100	518939421
1101	377003676
1102	863603427
1103	216065995
1104	760016542
1105	958896195
1106	560567438
1107	151828909
1108	301133834
1109	782052622
1110	483877201
1111	319953406
1112	601380614
1113	314845498
1114	840328919
1115	989846379
1116	138036477
1117	157952385
1118	822698621
1119	959064791
1120	577564211
1121	724797874
1122	347473681
1123	508969262
1124	540447900
1125	286270048
1126	190401323
1127	749214368
1128	56159540
1129	476789699
1130	735546530
1131	781149917
1132	573991020
1133	79093307
1134	856942840
1135	216411621
1136	517184148
1137	817150898
1138	41701324
1139	129197950
1140	295155388
1141	545785521
1142	895027540
1143	911492718
1144	132742480
1145	34958756
1146	581620043
1147	82022639
1148	575917172
1149	766690606
1150	459787755
1151	340384284
1152	76029455
1153	648029361
1154	896966474
1155	947378856
1156	399486989
1157	322773555
1158	792160869
1159	875182627
1160	273224618
1161	374715947
1162	821144510
1163	458676777
1164	384757813
1165	388596874
1166	512813688
1167	924675196
1168	805119472
1169	930738704
1170	6248610
1171	588746215
1172	364952999
1173	114259894
1174	795983238
1175	114407785
1176	496061195
1177	572993081
1178	239104021
1179	712184443
1180	942510241
1181	246218443
1182	673857130
1183	885134974
1184	933577049
1185	919658616
1186	541466284
1187	193678386
1188	850861845
1189	198094621
1190	775133991
1191	4633151
1192	566768490
1193	369518446
1194	493753655
1195	446105461
1196	882541059
1197	182586169
1198	142772560
1199	879174014
1200	676402955
1201	270622463
1202	24551211
1203	44888492
1204	34468199
1205	259429929
1206	644984142
1207	24626747
1208	335124623
1209	873432739
1210	165222954
1211	838895179
1212	798694302
1213	446745956
1214	741268132
1215	536678108
1216	41633617
1217	677744554
1218	781159806
1219	370472554
1220	198662761
1221	302987823
1222	753975460
1223	887123369
1224	84526296
1225	120070771
1226	83110549
1227	109221778
1228	897211317
1229	283886956
1230	570672642
1231	662837322
1232	514057017
1233	682276253
1234	959101020
1235	101893274
1236	139654367
1237	663326865
1238	659892570
1239	771353045
1240	680265981
1241	124371878
1242	355425066
1243	761768632
1244	938613400
1245	569120518
1246	133454596
1247	447037484
1248	99872506
1249	411415472
1250	600188461
1251	784385340
1252	545714845
1253	681494951
1254	26107944
1255	924543193
1256	507988728
1257	668892923
1258	254475024
1259	734904511
1260	206916039
1261	491642373
1262	344720012
1263	587448772
1264	659070657
1265	344367373
1266	436116095
1267	329833888
1268	708579565
1269	216525072
1270	289554052
1271	113422475
1272	577388559
1273	739856510
1274	696150028
1275	961158895
1276	609800749
1277	946448506
1278	318471633
1279	890173494
1280	836657188
1281	369146075
1282	233097605
1283	811034407
1284	957263606
1285	647321278
1286	609837230
1287	46345435
1288	585844863
1289	579430025
1290	26002552
1291	492221068
1292	110356371
1293	141020321
1294	909132835
1295	597065284
1296	608955587
1297	779271612
1298	654041690
1299	53755742
1300	941162646
1301	451723126
1302	610429427
1303	406405746
1304	709341147
1305	563007368
1306	382456356
1307	133188110
1308	186732856
1309	626761314
1310	136777360
1311	229126569
1312	963497973
1313	303852474
1314	384813625
1315	541644206
1316	366990830
1317	8296299
1318	391198854
1319	347840879
1320	966945878
1321	172767167
1322	788637304
1323	510303926
1324	504689790
1325	374038261
1326	841689528
1327	625091665
1328	573818427
1329	118799320
1330	82555624
1331	206249460
1332	990392388
1333	329475003
1334	989411800
1335	64412977
1336	162664393
1337	636229907
1338	648749909
1339	641266082
1340	673297438
1341	168432264
1342	337175583
1343	7206878
1344	504875404
1345	543772264
1346	595353392
1347	107590290
1348	91744872
1349	267829610
1350	78297417
1351	984176317
1352	10456424
1353	112215072
1354	386709592
1355	968644992
1356	599198488
1357	74102603
1358	155358207
1359	106455076
1360	61262180
1361	684174150
1362	672358005
1363	28720693
1364	138614645
1365	242399488
1366	660892493
1367	674574074
1368	413675923
1369	838433190
1370	656369016
1371	395584693
1372	747432499
1373	232813514
1374	266674833
1375	101163554
1376	227936806
1377	8236602
1378	423252607
1379	472966624
1380	11250626
1381	346603123
1382	69463650
1383	339844701
1384	727361115
1385	727045400
1386	706016180
1387	114788096
1388	882359117
1389	840105549
1390	432452046
1391	656324196
1392	830877807
1393	859123995
1394	867447587
1395	864390312
1396	349025390
1397	886556219
1398	183912317
1399	460806892
1400	586409293
1401	476829945
1402	700260655
1403	801938254
1404	955593010
1405	335194971
1406	131011289
1407	362583840
1408	137325731
1409	284468184
1410	872456931
1411	294931101
1412	59872295
1413	117378120
1414	958104895
1415	333292677
1416	625878936
1417	451719034
1418	674749303
1419	945819826
1420	659929134
1421	771344353
1422	382299081
1423	811098088
1424	190075239
1425	950617199
1426	209296960
1427	692772032
1428	519967925
1429	325481578
1430	225639730
1431	670054466
1432	154446079
1433	532879705
1434	853991590
1435	693844157
1436	668784398
1437	84581933
1438	807888674
1439	747334133
1440	52615231
1441	974065202
1442	974270960
1443	614826579
1444	801703152
1445	969704609
1446	8992190
1447	234778157
1448	684789688
1449	418040692
1450	737590546
1451	62039440
1452	155548267
1453	268112329
1454	464167928
1455	617724341
1456	398630437
1457	732267777
1458	778708589
1459	870968203
1460	723874704
1461	881617534
1462	87796246
1463	277129709
1464	617331764
1465	71804833
1466	587476544
1467	423693421
1468	296701935
1469	50976338
1470	642875061
1471	424095935
1472	974984799
1473	77026600
1474	159493283
1475	260118599
1476	558120221
1477	15249756
1478	296595140
1479	148587801
1480	517663459
1481	673545147
1482	857405759
1483	981323783
1484	495617427
1485	83605534
1486	347260004
1487	828401546
1488	3442243
1489	394497046
1490	257859559
1491	33595538
1492	477770000
1493	694766566
1494	691674498
1495	539443236
1496	235491313
1497	345316270
1498	769293612
1499	734437220
1500	188746905
1501	592737590
1502	863809054
1503	209034730
1504	26233194
1505	508201507
1506	344782388
1507	363093642
1508	640409243
1509	379145562
1510	820599573
1511	406706418
1512	174343467
1513	653884274
1514	788913026
1515	560550161
1516	841902401
1517	438102194
1518	589144448
1519	98272789
1520	47518003
1521	543332984
1522	934705453
1523	264275625
1524	379639109
1525	239800441
1526	52867606
1527	827225158
1528	232419642
1529	104903403
1530	514220003
1531	981648517
1532	91095162
1533	414481909
1534	688548600
1535	118467115
1536	368268356
1537	817017449
1538	107366381
1539	161257259
1540	156414251
1541	470263415
1542	968582610
1543	418765344
1544	206152071
1545	224773713
1546	918261776
1547	167837283
1548	441467814
1549	540911536
1550	711668725
1551	639759874
1552	19007140
1553	207058641
1554	184300271
1555	772105777
1556	30155699
1557	884791596
1558	131441178
1559	951593495
1560	56836760
1561	295481892
1562	576972922
1563	977615359
1564	648630209
1565	434580903
1566	975621831
1567	521322650
1568	932202982
1569	985317185
1570	773137453
1571	415762290
1572	211145999
1573	743781202
1574	216000308
1575	31170442
1576	72046744
1577	192066172
1578	703369940
1579	743322648
1580	624865355
1581	133670018
1582	218572570
1583	379689597
1584	693721589
1585	321989723
1586	360307751
1587	670099889
1588	331494869
1589	267530190
1590	311707745
1591	460211770
1592	893970457
1593	817317420
1594	702110540
1595	137291057
1596	94399918
1597	321909938
1598	779205800
1599	346960157
1600	47012125
1601	58184805
1602	895343684
1603	272281433
1604	270376581
1605	325599869
1606	152805375
1607	54681672
1608	504536341
1609	43220071
1610	760237459
1611	521426643
1612	442441776
1613	443251409
1614	842035719
1615	987019389
1616	44354208
1617	684972078
1618	587207382
1619	594743880
1620	74049188
1621	16808952
1622	776670332
1623	342541922
1624	556060200
1625	61080006
1626	812623873
1627	137010197
1628	722348613
1629	843772284
1630	692374267
1631	789017403
1632	444843528
1633	628731507
1634	581414889
1635	147977196
1636	552480975
1637	27245535
1638	569323047
1639	792782802
1640	436839580
1641	25818941
1642	495269758
1643	174766232
1644	175063852
1645	785438927
1646	552337912
1647	361508880
1648	196802268
1649	257142383
1650	648375225
1651	163132051
1652	759007287
1653	278871601
1654	121547857
1655	883935666
1656	72586426
1657	517290313
1658	676146122
1659	470709526
1660	595834321
1661	844374263
1662	456595966
1663	325409463
1664	913339309
1665	278301970
1666	458177745
1667	906631284
1668	371253326
1669	478030696
1670	877714103
1671	27269149
1672	958742698
1673	92064851
1674	294089611
1675	853759029
1676	382024232
1677	297623967
1678	571863336
1679	848103867
1680	286692725
1681	683415182
1682	914588818
1683	217904610
1684	31610828
1685	378506389
1686	677841614
1687	794624590
1688	695683555
1689	908181862
1690	796862558
1691	382522436
1692	281215199
1693	527731529
1694	601827960
1695	828990839
1696	281818961
1697	289087385
1698	104444194
1699	743668722
1700	578674745
1701	23482290
1702	833170554
1703	908178509
1704	769963889
1705	617027951
1706	98186358
1707	419565106
1708	903890252
1709	322288772
1710	733042406
1711	68416687
1712	489503811
1713	12987185
1714	749689417
1715	790445715
1716	194638367
1717	192821177
1718	889087539
1719	277877310
1720	426889278
1721	295173921
1722	196174381
1723	25539083
1724	2726618
1725	271786235
1726	232587958
1727	428264031
1728	134393555
1729	802364909
1730	209552842
1731	79409583
1732	86615642
1733	54289667
1734	359603351
1735	111703289
1736	393422461
1737	288575239
1738	316881036
1739	248063308
1740	716694884
1741	641839461
1742	740729904
1743	7191979
1744	485064984
1745	695274196
1746	612194399
1747	848914544
1748	189331790
1749	299581242
1750	845661113
1751	418205760
1752	528587059
1753	307743626
1754	22293784
1755	373156801
1756	774547922
1757	681701641
1758	449872634
1759	977352091
1760	470043877
1761	25691933
1762	472696249
1763	734876548
1764	363490684
1765	28913968
1766	987328278
1767	4793942
1768	404142439
1769	634544254
1770	989531621
1771	533308950
1772	546248904
1773	74538183
1774	606733225
1775	406664301
1776	673129633
1777	167693572
1778	284710150
1779	468334500
1780	541907334
1781	797576547
1782	246179865
1783	319676592
1784	51163581
1785	802424026
1786	194787355
1787	318348431
1788	88985689
1789	653578963
1790	889572429
1791	51666886
1792	408706898
1793	278146555
1794	274747138
1795	584588935
1796	327121026
1797	453497866
1798	797220360
1799	172975658
1800	336364550
1801	808564416
1802	635331989
1803	568874866
1804	285002729
1805	271855062
1806	648134830
1807	372378466
1808	93548974
1809	220506334
1810	711137453
1811	841126260
1812	139252571
1813	641459881
1814	91205334
1815	762822834
1816	714122323
1817	609757615
1818	300706436
1819	681593849
1820	22658771
1821	589250412
1822	874500676
1823	21532705
1824	921422292
1825	595644369
1826	332612514
1827	895593000
1828	289873770
1829	789272442
1830	809988430
1831	537165468
1832	233904590
1833	358017397
1834	813147975
1835	926749246
1836	635854564
1837	354637835
1838	356114361
1839	90378992
1840	568443449
1841	871656989
1842	710234866
1843	66655494
1844	970052285
1845	352004957
1846	222040580
1847	129193899
1848	875844192
1849	694892803
1850	855694741
1851	548664413
1852	426823636
1853	777811141
1854	2429944
1855	180598114
1856	659461108
1857	283055346
1858	991406003
1859	162142165
1860	702321150
1861	328051521
1862	563339696
1863	726756837
1864	66356205
1865	784948010
1866	197352650
1867	699846904
1868	573229263
1869	99673611
1870	890400995
1871	953122995
1872	748718774
1873	894891116
1874	501363225
1875	222183901
1876	268883274
1877	383371542
1878	595419037
1879	192074173
1880	545245366
1881	865282426
1882	850593918
1883	854062763
1884	165043371
1885	434320946
1886	578102988
1887	109333870
1888	461379388
1889	227347094
1890	154018164
1891	160464608
1892	89745499
1893	562285474
1894	157128197
1895	142681861
1896	582269577
1897	97942317
1898	868302608
1899	255277343
1900	381939943
1901	826918958
1902	58440705
1903	701096232
1904	264811608
1905	990703637
1906	474314663
1907	31775561
1908	919952009
1909	629543133
1910	655329249
1911	158033123
1912	750775564
1913	596128185
1914	179576655
1915	250622597
1916	199468175
1917	860712953
1918	146401516
1919	76631099
1920	813696630
1921	731177484
1922	736918561
1923	258722686
1924	525473284
1925	235582566
1926	781954372
1927	1652523
1928	207557704
1929	498147715
1930	927125557
1931	34244009
1932	227672788
1933	189133622
1934	105448757
1935	385618571
1936	323536694
1937	587180711
1938	580409718
1939	977971786
1940	538868677
1941	262565631
1942	712256124
1943	504236620
1944	465244145
1945	515285568
1946	809371412
1947	554554545
1948	257114844
1949	40275634
1950	229791676
1951	867566620
1952	977828510
1953	684228536
1954	597812547
1955	765297751
1956	384364584
1957	549930485
1958	684818711
1959	915996979
1960	383916528
1961	523524990
1962	236571711
1963	206676890
1964	518946779
1965	466003029
1966	762836417
1967	228946197
1968	530126493
1969	950552664
1970	802826787
1971	660777921
1972	415879497
1973	778665270
1974	559129961
1975	651307668
1976	574751999
1977	954267976
1978	981494623
1979	361287373
1980	87179495
1981	171837773
1982	57193001
1983	336803108
1984	58418941
1985	837619049
1986	333211000
1987	226070864
1988	4617478
1989	328242460
1990	93496862
1991	413643162
1992	309012814
1993	629069078
1994	418858314
1995	729897632
1996	381517584
1997	683729026
1998	29828975
1999	29797437
2000	298613045
2001	646337162
2002	751355974
2003	62567112
2004	788801496
2005	568490749
2006	60695384
2007	305935940
2008	337263507
2009	72432692
2010	500101634
2011	242064650
2012	391435227
2013	397047572
2014	595854978
2015	120248004
2016	383067871
2017	566495768
2018	937148363
2019	111980214
2020	52348876
2021	168300433
2022	13572567
2023	646111812
2024	861358837
2025	108694017
2026	223982072
2027	292635304
2028	280644666
2029	359567072
2030	162179538
2031	521386939
2032	823836768
2033	85905436
2034	959458678
2035	381571860
2036	347382699
2037	27392360
2038	349720717
2039	383059644
2040	270019607
2041	582881565
2042	104182788
2043	65111812
2044	620571291
2045	4251391
2046	971442160
2047	369906649
2048	690326798
2049	748661595
2050	818683749
2051	984939202
2052	565229972
2053	971673540
2054	835550188
2055	827884211
2056	334079737
2057	964409388
2058	986109151
2059	660995077
2060	199628614
2061	958703218
2062	369810025
2063	475111324
2064	116080486
2065	654732310
2066	828937926
2067	61198287
2068	26373032
2069	760013848
2070	103615623
2071	417434566
2072	114277723
2073	231229121
2074	144899456
2075	87192513
2076	773438812
2077	932576451
2078	276293691
2079	778762610
2080	768363697
2081	364004166
2082	583556323
2083	81501722
2084	199668653
2085	871205047
2086	832249080
2087	628378782
2088	533860771
2089	383105478
2090	809305057
2091	725713362
2092	52460390
2093	692545075
2094	789822957
2095	553055582
2096	332824457
2097	189814868
2098	304303362
2099	758406119
2100	328989666
2101	463648229
2102	322799286
2103	892175577
2104	176392847
2105	213091170
2106	130357973
2107	384538135
2108	761766754
2109	981904065
2110	891930978
2111	607686052
2112	396171183
2113	474694059
2114	278753363
2115	680644890
2116	337850248
2117	341342217
2118	748853027
2119	209284682
2120	172318232
2121	109001966
2122	845017482
2123	188964611
2124	530535086
2125	83800305
2126	324276498
2127	174723491
2128	84944835
2129	489115033
2130	349857712
2131	876592332
2132	261256574
2133	610265148
2134	156698166
2135	269324280
2136	646599078
2137	107061449
2138	160419151
2139	418680833
2140	365725049
2141	90583340
2142	887704825
2143	379432842
2144	419167480
2145	861248603
2146	772558274
2147	371301535
2148	635838886
2149	147626800
2150	263129727
2151	649983755
2152	696659694
2153	919815103
2154	543452302
